OWNER_ID,ID_TYPE,LICENSE_PLATE,VEHICLE_MODEL,VEHICLE_TYPE,REG_DATE,IU,MFT_YR,VEHICLE_REGISTRATION_NO,VEHICLE_COLOR
3VW517AT8EM841621,2,5N1AA0NCXBN942174,CTS-V,Cadillac,6/24/2020 12:08,WAUCH74F59N760872,1993,64eefbb9-348c-48b8-98b1-734dd693e29a,Khaki
WA19FAFL2DA524290,2,2G4WE587781759346,Voyager,Chrysler,6/22/2018 10:16,TRUWX28N921336430,2009,d928a6a5-a3f2-46a5-b40c-db7fd2da8d5a,Violet
WAUBFAFL2EA662885,1,WAULC58E04A184838,Odyssey,Honda,10/10/2015 21:07,WBADS33413G608288,2007,fca1038e-b24b-4518-8349-5b534f71cbb2,Green
2B3CK4CVXAH378461,2,5GADT13S062705584,Thunderbird,Ford,5/29/2019 5:30,JN1CV6AP7CM511671,2003,7e527d5e-2929-4abc-a0a8-6f7a5118fd02,Orange
1GYS4HEF5ER157867,1,WAU4GAFB2BN675962,Tracker,Geo,1/18/2018 20:35,WAUMFAFR2FA130132,1991,0c9731d7-89a6-46d3-8cea-7fc884121eb0,Indigo
WAUVT68E63A381087,2,5GAKVAED7CJ411696,SX4,Suzuki,7/3/2017 5:40,WAULC58EX5A804323,2008,1071594e-f477-43a7-99e7-c8620311427b,Violet
2C3CDYCJXEH433000,2,JH4CW2H50CC225530,745,BMW,12/19/2016 4:45,WDBWK5JAXBF018223,2002,42883a03-283b-4c12-acf6-95474502c972,Khaki
WAUBH74F47N234421,3,SALAG2V6XFA744922,Skyhawk,Buick,6/14/2018 0:55,SCFBB03B28G086142,2002,a2772578-0e4b-4590-ae07-71616f5fc301,Purple
2C4RDGDG7FR848032,2,TRUUT28N531683466,Continental,Bentley,6/7/2016 2:33,WBAYB6C53DD233096,1994,15493e43-6e5d-4c85-89c5-7103677165bf,Crimson
3N1CN7AP8FL973693,2,SCBCU7ZAXAC666257,Avalanche,Chevrolet,5/1/2019 5:25,JH4DC44561S387793,1999,c40924fb-8e37-4c78-aee3-b9c6840efe5d,Mauv
